DATA,CORINTHIANS,PLACARCOR,PLACARADV,ADVERSÁRIO
08-02-01,CORINTHIANS,1,1,FLUMINENSE
11-02-01,CORINTHIANS,2,1,PALMEIRAS
18-02-01,CORINTHIANS,2,3,MATONENSE
24-02-01,CORINTHIANS,1,1,SÃO CAETANO
04-03-01,CORINTHIANS,1,2,GUARANI
10-03-01,CORINTHIANS,2,1,INTERNACIONAL LIMEIRA
18-03-01,CORINTHIANS,5,0,SANTOS
21-03-01,CORINTHIANS,3,1,JOINVILLE
24-03-01,CORINTHIANS,3,0,MOGI MIRIM
31-03-01,CORINTHIANS,4,3,UNIÃO BARBARENSE
04-04-01,CORINTHIANS,1,0,GOIÂNIA
08-04-01,CORINTHIANS,5,2,PORTUGUESA
12-04-01,CORINTHIANS,3,1,GOIÂNIA
15-04-01,CORINTHIANS,5,1,BOTAFOGO (RIBEIRÃO PRETO)
22-04-01,CORINTHIANS,3,2,UNIÃO SÃO JOÃO
29-04-01,CORINTHIANS,1,3,SÃO PAULO
02-05-01,CORINTHIANS,8,1,FLAMENGO
06-05-01,CORINTHIANS,1,1,SANTOS
09-05-01,CORINTHIANS,3,0,FLAMENGO
13-05-01,CORINTHIANS,2,1,SANTOS
17-05-01,CORINTHIANS,0,0,ATLÉTICO PARANAENSE
20-05-01,CORINTHIANS,3,0,BOTAFOGO (RIBEIRÃO PRETO)
23-05-01,CORINTHIANS,1,0,ATLÉTICO PARANAENSE
27-05-01,CORINTHIANS,0,0,BOTAFOGO (RIBEIRÃO PRETO)
03-06-01,CORINTHIANS,2,0,PONTE PRETA
06-06-01,CORINTHIANS,3,0,PONTE PRETA
10-06-01,CORINTHIANS,2,2,GRÊMIO
17-06-01,CORINTHIANS,1,3,GRÊMIO
23-06-01,CORINTHIANS,0,1,CORITIBA
27-06-01,CORINTHIANS,0,2,CORITIBA
26-07-01,CORINTHIANS,2,0,COLO COLO
29-07-01,CORINTHIANS,2,1,INDEPENDIENTE
01-08-01,CORINTHIANS,2,0,VITÓRIA
05-08-01,CORINTHIANS,2,2,PONTE PRETA
08-08-01,CORINTHIANS,3,2,BOTAFOGO (RIBEIRÃO PRETO)
12-08-01,CORINTHIANS,1,3,PARANÁ
15-08-01,CORINTHIANS,0,0,JUVENTUDE
19-08-01,CORINTHIANS,1,2,SPORT
22-08-01,CORINTHIANS,2,0,CRUZEIRO
26-08-01,CORINTHIANS,0,1,BAHIA
29-08-01,CORINTHIANS,2,2,GAMA
02-09-01,CORINTHIANS,4,4,AMÉRICA
08-09-01,CORINTHIANS,3,2,CORITIBA
12-09-01,CORINTHIANS,0,0,COLO COLO
16-09-01,CORINTHIANS,3,2,GOIÁS
19-09-01,CORINTHIANS,2,2,SANTA CRUZ
23-09-01,CORINTHIANS,2,3,ATLÉTICO PARANAENSE
27-09-01,CORINTHIANS,0,1,INDEPENDIENTE
30-09-01,CORINTHIANS,0,3,GUARANI
03-10-01,CORINTHIANS,4,2,PALMEIRAS
06-10-01,CORINTHIANS,3,1,PORTUGUESA
10-10-01,CORINTHIANS,0,1,CRUZEIRO
14-10-01,CORINTHIANS,1,2,FLAMENGO
17-10-01,CORINTHIANS,2,4,CRUZEIRO
21-10-01,CORINTHIANS,1,2,GRÊMIO
24-10-01,CORINTHIANS,1,2,UNIVERSIDAD CATÓLICA
28-10-01,CORINTHIANS,2,0,SANTOS
31-10-01,CORINTHIANS,2,0,UNIVERSIDAD CATÓLICA
03-11-01,CORINTHIANS,1,1,SÃO PAULO
08-11-01,CORINTHIANS,0,1,VASCO DA GAMA
11-11-01,CORINTHIANS,0,1,SÃO CAETANO
15-11-01,CORINTHIANS,4,2,BOTAFOGO
18-11-01,CORINTHIANS,2,2,ATLÉTICO MINEIRO
21-11-01,CORINTHIANS,2,1,SAN LORENZO
25-11-01,CORINTHIANS,2,0,INTERNACIONAL
28-11-01,CORINTHIANS,1,4,SAN LORENZO
02-12-01,CORINTHIANS,1,2,FLUMINENSE
16-01-02,CORINTHIANS,2,0,TAUBATÉ
20-01-02,CORINTHIANS,1,1,FLUMINENSE
26-01-02,CORINTHIANS,3,0,AMERICANO
30-01-02,CORINTHIANS,0,1,SANTOS
03-02-02,CORINTHIANS,2,2,ETTI JUNDIAÍ
06-02-02,CORINTHIANS,2,1,RIVER
09-02-02,CORINTHIANS,2,0,AMÉRICA
13-02-02,CORINTHIANS,2,0,RIVER
17-02-02,CORINTHIANS,4,1,PORTUGUESA
20-02-02,CORINTHIANS,6,2,AMERICANO
23-02-02,CORINTHIANS,3,1,BANGU
03-03-02,CORINTHIANS,3,4,FLAMENGO
10-03-02,CORINTHIANS,1,1,GUARANI
13-03-02,CORINTHIANS,2,2,CRUZEIRO
16-03-02,CORINTHIANS,3,1,PONTE PRETA
20-03-02,CORINTHIANS,1,0,SÃO CAETANO
24-03-02,CORINTHIANS,3,1,BOTAFOGO
31-03-02,CORINTHIANS,3,1,SÃO PAULO
03-04-02,CORINTHIANS,3,2,CRUZEIRO
07-04-02,CORINTHIANS,0,0,PALMEIRAS
10-04-02,CORINTHIANS,3,1,PARANÁ
14-04-02,CORINTHIANS,1,0,VASCO DA GAMA
17-04-02,CORINTHIANS,0,1,PARANÁ
20-04-02,CORINTHIANS,1,1,SÃO CAETANO
24-04-02,CORINTHIANS,2,0,SÃO PAULO
28-04-02,CORINTHIANS,3,1,SÃO CAETANO
01-05-02,CORINTHIANS,1,2,SÃO PAULO
05-05-02,CORINTHIANS,3,2,SÃO PAULO
08-05-02,CORINTHIANS,2,1,BRASILIENSE
12-05-02,CORINTHIANS,1,1,SÃO PAULO
15-05-02,CORINTHIANS,1,1,BRASILIENSE
19-05-02,CORINTHIANS,0,2,ITUANO
22-05-02,CORINTHIANS,3,2,ITUANO
26-06-02,CORINTHIANS,1,1,TAUBATÉ
03-07-02,CORINTHIANS,1,1,PAYSANDU
07-07-02,CORINTHIANS,1,1,NÁUTICO
14-07-02,CORINTHIANS,0,1,FLUMINENSE
27-07-02,CORINTHIANS,1,3,SANTOS
31-07-02,CORINTHIANS,1,0,OSASCO (ECO)
03-08-02,CORINTHIANS,1,0,BRASILIENSE
11-08-02,CORINTHIANS,2,1,ATLÉTICO MINEIRO
15-08-02,CORINTHIANS,3,2,INTERNACIONAL
18-08-02,CORINTHIANS,0,3,SÃO CAETANO
25-08-02,CORINTHIANS,2,1,CORITIBA
28-08-02,CORINTHIANS,1,1,CRUZEIRO
31-08-02,CORINTHIANS,0,3,ATLÉTICO PARANAENSE
04-09-02,CORINTHIANS,1,0,PAYSANDU
08-09-02,CORINTHIANS,0,4,GRÊMIO
12-09-02,CORINTHIANS,3,0,GOIÁS
15-09-02,CORINTHIANS,0,0,GUARANI
19-09-02,CORINTHIANS,2,1,VITÓRIA
22-09-02,CORINTHIANS,2,1,PARANÁ
25-09-02,CORINTHIANS,1,0,JUVENTUDE
29-09-02,CORINTHIANS,2,2,SÃO PAULO
03-10-02,CORINTHIANS,2,4,SANTOS
09-10-02,CORINTHIANS,2,2,FIGUEIRENSE
13-10-02,CORINTHIANS,3,1,GAMA
20-10-02,CORINTHIANS,1,0,PONTE PRETA
23-10-02,CORINTHIANS,2,2,PALMEIRAS
30-10-02,CORINTHIANS,1,0,FLAMENGO
03-11-02,CORINTHIANS,0,2,FLUMINENSE
07-11-02,CORINTHIANS,5,2,PORTUGUESA
10-11-02,CORINTHIANS,1,2,BOTAFOGO
13-11-02,CORINTHIANS,0,0,BAHIA
17-11-02,CORINTHIANS,1,1,VASCO DA GAMA
24-11-02,CORINTHIANS,6,2,ATLÉTICO MINEIRO
27-11-02,CORINTHIANS,2,1,ATLÉTICO MINEIRO
01-12-02,CORINTHIANS,0,1,FLUMINENSE
04-12-02,CORINTHIANS,3,2,FLUMINENSE
08-12-02,CORINTHIANS,0,2,SANTOS
15-12-02,CORINTHIANS,2,3,SANTOS
25-01-03,CORINTHIANS,2,0,MARÍLIA
29-01-03,CORINTHIANS,1,1,PORTUGUESA
01-02-03,CORINTHIANS,2,0,BOTAFOGO (RIBEIRÃO PRETO)
05-02-03,CORINTHIANS,1,0,CRUZ AZUL
09-02-03,CORINTHIANS,0,3,SÃO CAETANO
16-02-03,CORINTHIANS,3,2,AMÉRICA (RIO PRETO)
19-02-03,CORINTHIANS,2,1,FÉNIX
23-02-03,CORINTHIANS,4,1,UNIÃO SÃO JOÃO
26-02-03,CORINTHIANS,2,1,UNIÃO BARBARENSE
05-03-03,CORINTHIANS,2,2,PALMEIRAS
08-03-03,CORINTHIANS,4,2,PALMEIRAS
11-03-03,CORINTHIANS,4,1,THE STRONGEST
16-03-03,CORINTHIANS,3,2,SÃO PAULO
22-03-03,CORINTHIANS,3,2,SÃO PAULO
26-03-03,CORINTHIANS,0,3,CRUZ AZUL
30-03-03,CORINTHIANS,0,3,ATLÉTICO MINEIRO
02-04-03,CORINTHIANS,6,1,FÉNIX
06-04-03,CORINTHIANS,3,3,FIGUEIRENSE
09-04-03,CORINTHIANS,2,0,THE STRONGEST
12-04-03,CORINTHIANS,6,1,PAYSANDU
16-04-03,CORINTHIANS,2,2,VASCO DA GAMA
20-04-03,CORINTHIANS,1,2,INTERNACIONAL
27-04-03,CORINTHIANS,1,1,FLAMENGO
01-05-03,CORINTHIANS,1,2,RIVER PLATE
04-05-03,CORINTHIANS,2,1,FORTALEZA
10-05-03,CORINTHIANS,3,0,CRICIÚMA
14-05-03,CORINTHIANS,1,2,RIVER PLATE
18-05-03,CORINTHIANS,1,1,CRUZEIRO
24-05-03,CORINTHIANS,3,0,JUVENTUDE
01-06-03,CORINTHIANS,4,0,VITÓRIA
08-06-03,CORINTHIANS,0,1,SÃO CAETANO
15-06-03,CORINTHIANS,1,2,SÃO PAULO
22-06-03,CORINTHIANS,3,3,PONTE PRETA
29-06-03,CORINTHIANS,1,0,FLUMINENSE
06-07-03,CORINTHIANS,1,3,ATLÉTICO PARANAENSE
09-07-03,CORINTHIANS,1,1,SANTOS
13-07-03,CORINTHIANS,0,1,CORITIBA
16-07-03,CORINTHIANS,1,1,GOIÁS
19-07-03,CORINTHIANS,1,0,GUARANI
23-07-03,CORINTHIANS,0,0,BAHIA
27-07-03,CORINTHIANS,1,0,GRÊMIO
30-07-03,CORINTHIANS,0,2,ATLÉTICO MINEIRO
03-08-03,CORINTHIANS,1,1,PARANÁ
07-08-03,CORINTHIANS,0,1,FIGUEIRENSE
10-08-03,CORINTHIANS,3,2,ATLÉTICO MINEIRO
13-08-03,CORINTHIANS,0,2,FLUMINENSE
17-08-03,CORINTHIANS,2,2,PAYSANDU
20-08-03,CORINTHIANS,0,0,VASCO DA GAMA
24-08-03,CORINTHIANS,3,1,INTERNACIONAL
31-08-03,CORINTHIANS,0,1,FLAMENGO
07-09-03,CORINTHIANS,0,1,SATURN
13-09-03,CORINTHIANS,2,0,FORTALEZA
21-09-03,CORINTHIANS,0,1,CRICIÚMA
24-09-03,CORINTHIANS,0,1,CRUZEIRO
28-09-03,CORINTHIANS,1,6,JUVENTUDE
05-10-03,CORINTHIANS,2,1,VITÓRIA
08-10-03,CORINTHIANS,0,3,SÃO CAETANO
12-10-03,CORINTHIANS,0,3,SÃO PAULO
19-10-03,CORINTHIANS,3,0,PONTE PRETA
22-10-03,CORINTHIANS,0,1,FLUMINENSE
26-10-03,CORINTHIANS,2,3,ATLÉTICO PARANAENSE
02-11-03,CORINTHIANS,1,3,SANTOS
05-11-03,CORINTHIANS,0,1,CORITIBA
09-11-03,CORINTHIANS,2,0,GOIÁS
15-11-03,CORINTHIANS,0,2,SELEÇÃO DO BRASIL (SUB 23)
23-11-03,CORINTHIANS,1,0,GUARANI
30-11-03,CORINTHIANS,1,2,BAHIA
06-12-03,CORINTHIANS,1,1,PARANÁ
14-12-03,CORINTHIANS,0,3,GRÊMIO
21-01-04,CORINTHIANS,2,2,ATLÉTICO SOROCABA
24-01-04,CORINTHIANS,2,1,RIO BRANCO
01-02-04,CORINTHIANS,0,0,UNIÃO BARBARENSE
04-02-04,CORINTHIANS,2,0,BOTAFOGO
08-02-04,CORINTHIANS,0,1,PORTUGUESA
15-02-04,CORINTHIANS,0,1,SÃO PAULO
26-02-04,CORINTHIANS,3,2,JUVENTUS
29-02-04,CORINTHIANS,1,2,PONTE PRETA
07-03-04,CORINTHIANS,1,2,AMÉRICA (RIO PRETO)
14-03-04,CORINTHIANS,0,1,PORTUGUESA SANTISTA
17-03-04,CORINTHIANS,2,0,FERROVIÁRIO
07-04-04,CORINTHIANS,1,2,ITUANO
14-04-04,CORINTHIANS,0,0,FORTALEZA
21-04-04,CORINTHIANS,2,3,PONTE PRETA
25-04-04,CORINTHIANS,2,1,PAYSANDU
28-04-04,CORINTHIANS,0,4,GRÊMIO
02-05-04,CORINTHIANS,0,4,PALMEIRAS
05-05-04,CORINTHIANS,1,1,FORTALEZA
09-05-04,CORINTHIANS,2,2,ATLÉTICO MINEIRO
13-05-04,CORINTHIANS,1,0,VITÓRIA
16-05-04,CORINTHIANS,1,0,GUARANI
19-05-04,CORINTHIANS,0,2,VITÓRIA
23-05-04,CORINTHIANS,0,5,ATLÉTICO PARANAENSE
30-05-04,CORINTHIANS,1,1,SÃO PAULO
13-06-04,CORINTHIANS,1,1,GOIÁS
20-06-04,CORINTHIANS,1,1,FLAMENGO
27-06-04,CORINTHIANS,0,1,JUVENTUDE
04-07-04,CORINTHIANS,2,3,SANTOS
07-07-04,CORINTHIANS,2,1,CORITIBA
10-07-04,CORINTHIANS,1,0,PARANÁ
13-07-04,CORINTHIANS,1,0,CRICIÚMA
17-07-04,CORINTHIANS,1,1,VITÓRIA
20-07-04,CORINTHIANS,0,0,INTERNACIONAL
24-07-04,CORINTHIANS,0,2,FLUMINENSE
28-07-04,CORINTHIANS,1,0,CRUZEIRO
01-08-04,CORINTHIANS,2,0,SÃO CAETANO
04-08-04,CORINTHIANS,3,1,VASCO DA GAMA
08-08-04,CORINTHIANS,2,2,BOTAFOGO
11-08-04,CORINTHIANS,1,0,FIGUEIRENSE
14-08-04,CORINTHIANS,2,0,PONTE PRETA
18-08-04,CORINTHIANS,1,2,PAYSANDU
21-08-04,CORINTHIANS,1,1,GRÊMIO
29-08-04,CORINTHIANS,1,0,PALMEIRAS
01-09-04,CORINTHIANS,1,0,ATLÉTICO MINEIRO
08-09-04,CORINTHIANS,1,0,GUARANI
12-09-04,CORINTHIANS,1,3,ATLÉTICO PARANAENSE
19-09-04,CORINTHIANS,0,0,SÃO PAULO
26-09-04,CORINTHIANS,1,0,GOIÁS
29-09-04,CORINTHIANS,0,0,FLAMENGO
02-10-04,CORINTHIANS,1,2,JUVENTUDE
06-10-04,CORINTHIANS,1,1,SANTOS
16-10-04,CORINTHIANS,0,0,CORITIBA
24-10-04,CORINTHIANS,2,1,PARANÁ
27-10-04,CORINTHIANS,1,1,CRICIÚMA
30-10-04,CORINTHIANS,1,0,VITÓRIA
07-11-04,CORINTHIANS,0,3,INTERNACIONAL
13-11-04,CORINTHIANS,1,1,FLUMINENSE
21-11-04,CORINTHIANS,1,0,CRUZEIRO
28-11-04,CORINTHIANS,1,2,SÃO CAETANO
04-12-04,CORINTHIANS,3,1,VASCO DA GAMA
12-12-04,CORINTHIANS,2,1,BOTAFOGO
19-12-04,CORINTHIANS,5,2,FIGUEIRENSE
19-01-05,CORINTHIANS,1,2,MOGI MIRIM
22-01-05,CORINTHIANS,0,1,MARÍLIA
26-01-05,CORINTHIANS,1,0,ATLÉTICO SOROCABA
29-01-05,CORINTHIANS,1,0,AMÉRICA (RIO PRETO)
02-02-05,CORINTHIANS,1,1,SAMPAIO CORRÊA
05-02-05,CORINTHIANS,2,0,INTERNACIONAL LIMEIRA
10-02-05,CORINTHIANS,3,1,RIO BRANCO
13-02-05,CORINTHIANS,0,3,SANTOS
16-02-05,CORINTHIANS,3,0,SAMPAIO CORRÊA
20-02-05,CORINTHIANS,0,0,PAULISTA
23-02-05,CORINTHIANS,3,0,PONTE PRETA
27-02-05,CORINTHIANS,0,1,SÃO PAULO
05-03-05,CORINTHIANS,6,1,UNIÃO SÃO JOÃO
09-03-05,CORINTHIANS,0,3,CIANORTE
13-03-05,CORINTHIANS,3,2,SANTO ANDRÉ
20-03-05,CORINTHIANS,2,0,PALMEIRAS
23-03-05,CORINTHIANS,2,2,SÃO CAETANO
26-03-05,CORINTHIANS,3,1,UNIÃO BARBARENSE
31-03-05,CORINTHIANS,2,0,GUARANI
03-04-05,CORINTHIANS,0,0,ITUANO
06-04-05,CORINTHIANS,5,1,CIANORTE
10-04-05,CORINTHIANS,1,1,PORTUGUESA
17-04-05,CORINTHIANS,3,0,PORTUGUESA SANTISTA
20-04-05,CORINTHIANS,2,0,FIGUEIRENSE
24-04-05,CORINTHIANS,2,2,JUVENTUDE
01-05-05,CORINTHIANS,1,3,BOTAFOGO
04-05-05,CORINTHIANS,0,2,FIGUEIRENSE
08-05-05,CORINTHIANS,1,5,SÃO PAULO
15-05-05,CORINTHIANS,2,1,ATLÉTICO PARANAENSE
22-05-05,CORINTHIANS,2,1,FIGUEIRENSE
29-05-05,CORINTHIANS,1,0,ATLÉTICO MINEIRO
12-06-05,CORINTHIANS,4,2,FLAMENGO
18-06-05,CORINTHIANS,4,2,BRASILIENSE
26-06-05,CORINTHIANS,0,1,FLUMINENSE
03-07-05,CORINTHIANS,1,2,FORTALEZA
10-07-05,CORINTHIANS,3,1,PALMEIRAS
16-07-05,CORINTHIANS,3,2,PARANÁ
21-07-05,CORINTHIANS,3,2,PAYSANDU
24-07-05,CORINTHIANS,3,2,VASCO DA GAMA
27-07-05,CORINTHIANS,4,3,CRUZEIRO
31-07-05,CORINTHIANS,2,4,SANTOS
03-08-05,CORINTHIANS,3,0,CORITIBA
06-08-05,CORINTHIANS,0,2,SÃO CAETANO
10-08-05,CORINTHIANS,0,0,INTERNACIONAL
14-08-05,CORINTHIANS,5,3,PONTE PRETA
17-08-05,CORINTHIANS,2,0,GOIÁS
21-08-05,CORINTHIANS,1,1,GOIÁS
24-08-05,CORINTHIANS,0,1,JUVENTUDE
28-08-05,CORINTHIANS,3,3,BOTAFOGO
31-08-05,CORINTHIANS,1,1,GOIÁS
07-09-05,CORINTHIANS,2,3,SÃO PAULO
11-09-05,CORINTHIANS,2,0,ATLÉTICO PARANAENSE
14-09-05,CORINTHIANS,0,0,RIVER PLATE
18-09-05,CORINTHIANS,3,2,FIGUEIRENSE
22-09-05,CORINTHIANS,1,1,ATLÉTICO MINEIRO
25-09-05,CORINTHIANS,3,1,FLAMENGO
28-09-05,CORINTHIANS,1,1,RIVER PLATE
02-10-05,CORINTHIANS,3,2,BRASILIENSE
05-10-05,CORINTHIANS,2,0,FLUMINENSE
08-10-05,CORINTHIANS,3,0,FORTALEZA
13-10-05,CORINTHIANS,3,2,SANTOS
16-10-05,CORINTHIANS,1,1,PALMEIRAS
19-10-05,CORINTHIANS,2,1,PUMAS
22-10-05,CORINTHIANS,1,0,PARANÁ
24-10-05,CORINTHIANS,1,1,SÃO PAULO
27-10-05,CORINTHIANS,2,0,PAYSANDU
30-10-05,CORINTHIANS,1,1,VASCO DA GAMA
02-11-05,CORINTHIANS,1,2,CRUZEIRO
06-11-05,CORINTHIANS,7,1,SANTOS
09-11-05,CORINTHIANS,0,3,PUMAS
13-11-05,CORINTHIANS,1,0,CORITIBA
16-11-05,CORINTHIANS,0,1,SÃO CAETANO
20-11-05,CORINTHIANS,1,1,INTERNACIONAL
27-11-05,CORINTHIANS,3,1,PONTE PRETA
04-12-05,CORINTHIANS,2,3,GOIÁS
11-12-05,CORINTHIANS,0,1,SEL. CAMP. BRASILEIRO
11-01-06,CORINTHIANS,0,1,NOROESTE
15-01-06,CORINTHIANS,5,1,PORTUGUESA SANTISTA
19-01-06,CORINTHIANS,2,1,JUVENTUS
22-01-06,CORINTHIANS,1,2,PORTUGUESA
29-01-06,CORINTHIANS,4,1,RIO BRANCO
01-02-06,CORINTHIANS,5,0,SÃO BENTO (SOROCABA)
04-02-06,CORINTHIANS,4,1,BRAGANTINO
08-02-06,CORINTHIANS,1,2,SÃO CAETANO
12-02-06,CORINTHIANS,0,1,SANTOS
15-02-06,CORINTHIANS,1,0,DEPORTIVO CALI
19-02-06,CORINTHIANS,5,1,MOGI MIRIM
22-02-06,CORINTHIANS,2,2,UNIVERSIDAD CATÓLICA
25-02-06,CORINTHIANS,4,1,SANTO ANDRÉ
02-03-06,CORINTHIANS,3,2,ITUANO
05-03-06,CORINTHIANS,1,1,MARÍLIA
09-03-06,CORINTHIANS,0,2,TIGRES
12-03-06,CORINTHIANS,1,2,SÃO PAULO
19-03-06,CORINTHIANS,1,2,AMÉRICA (RIO PRETO)
22-03-06,CORINTHIANS,1,0,TIGRES
26-03-06,CORINTHIANS,1,1,PALMEIRAS
30-03-06,CORINTHIANS,2,2,GUARANI
02-04-06,CORINTHIANS,1,0,PONTE PRETA
06-04-06,CORINTHIANS,3,2,UNIVERSIDAD CATÓLICA
09-04-06,CORINTHIANS,2,2,PAULISTA
16-04-06,CORINTHIANS,0,2,GRÊMIO
19-04-06,CORINTHIANS,3,0,DEPORTIVO CALI
22-04-06,CORINTHIANS,3,0,SÃO CAETANO
26-04-06,CORINTHIANS,2,3,RIVER PLATE
30-04-06,CORINTHIANS,2,3,PONTE PRETA
04-05-06,CORINTHIANS,1,3,RIVER PLATE
07-05-06,CORINTHIANS,1,3,SÃO PAULO
14-05-06,CORINTHIANS,2,1,PARANÁ
21-05-06,CORINTHIANS,4,2,VASCO DA GAMA
25-05-06,CORINTHIANS,0,1,INTERNACIONAL
28-05-06,CORINTHIANS,0,2,SANTOS
01-06-06,CORINTHIANS,0,1,GOIÁS
04-06-06,CORINTHIANS,0,2,FLAMENGO
12-07-06,CORINTHIANS,0,2,CRUZEIRO
16-07-06,CORINTHIANS,0,1,PALMEIRAS
22-07-06,CORINTHIANS,2,2,FORTALEZA
30-07-06,CORINTHIANS,0,1,SANTA CRUZ
05-08-06,CORINTHIANS,2,1,ATLÉTICO PARANAENSE
12-08-06,CORINTHIANS,1,3,FIGUEIRENSE
16-08-06,CORINTHIANS,2,1,FLUMINENSE
20-08-06,CORINTHIANS,1,0,BOTAFOGO
23-08-06,CORINTHIANS,0,0,JUVENTUDE
27-08-06,CORINTHIANS,0,2,GRÊMIO
30-08-06,CORINTHIANS,1,0,SÃO CAETANO
03-09-06,CORINTHIANS,1,0,PONTE PRETA
06-09-06,CORINTHIANS,1,0,VASCO DA GAMA
10-09-06,CORINTHIANS,0,0,SÃO PAULO
13-09-06,CORINTHIANS,3,1,VASCO DA GAMA
16-09-06,CORINTHIANS,1,0,PARANÁ
20-09-06,CORINTHIANS,1,1,VASCO DA GAMA
24-09-06,CORINTHIANS,1,1,INTERNACIONAL
27-09-06,CORINTHIANS,0,0,LANÚS
05-10-06,CORINTHIANS,0,3,SANTOS
08-10-06,CORINTHIANS,1,3,GOIÁS
11-10-06,CORINTHIANS,2,4,LANÚS
15-10-06,CORINTHIANS,0,3,FLAMENGO
22-10-06,CORINTHIANS,1,0,CRUZEIRO
25-10-06,CORINTHIANS,1,0,PALMEIRAS
01-11-06,CORINTHIANS,4,0,FORTALEZA
05-11-06,CORINTHIANS,1,0,SANTA CRUZ
08-11-06,CORINTHIANS,2,1,ATLÉTICO PARANAENSE
12-11-06,CORINTHIANS,0,0,FIGUEIRENSE
18-11-06,CORINTHIANS,1,1,FLUMINENSE
26-11-06,CORINTHIANS,0,0,BOTAFOGO
03-12-06,CORINTHIANS,5,3,JUVENTUDE
17-01-07,CORINTHIANS,3,1,PONTE PRETA
21-01-07,CORINTHIANS,4,2,SÃO BENTO (SOROCABA)
24-01-07,CORINTHIANS,4,1,JUVENTUS
27-01-07,CORINTHIANS,1,2,ITUANO
31-01-07,CORINTHIANS,0,1,SÃO CAETANO
04-02-07,CORINTHIANS,3,2,GUARATINGUETÁ
08-02-07,CORINTHIANS,5,0,RIO CLARO
11-02-07,CORINTHIANS,1,3,SÃO PAULO
17-02-07,CORINTHIANS,2,3,PAULISTA
21-02-07,CORINTHIANS,1,1,PIRAMBU
24-02-07,CORINTHIANS,1,1,RIO BRANCO
01-03-07,CORINTHIANS,3,0,PIRAMBU
04-03-07,CORINTHIANS,0,3,PALMEIRAS
07-03-07,CORINTHIANS,1,1,MARÍLIA
11-03-07,CORINTHIANS,2,1,BRAGANTINO
14-03-07,CORINTHIANS,2,0,TREZE
18-03-07,CORINTHIANS,2,1,NOROESTE
25-03-07,CORINTHIANS,0,0,BARUERI
28-03-07,CORINTHIANS,1,2,SANTOS
31-03-07,CORINTHIANS,2,2,SERTÃOZINHO
07-04-07,CORINTHIANS,2,0,AMÉRICA (RIO PRETO)
11-04-07,CORINTHIANS,1,1,SANTO ANDRÉ
18-04-07,CORINTHIANS,2,2,NÁUTICO
26-04-07,CORINTHIANS,0,2,NÁUTICO
13-05-07,CORINTHIANS,1,0,JUVENTUDE
20-05-07,CORINTHIANS,3,0,CRUZEIRO
26-05-07,CORINTHIANS,0,0,ATLÉTICO MINEIRO
03-06-07,CORINTHIANS,1,1,SANTOS
10-06-07,CORINTHIANS,2,1,AMÉRICA
16-06-07,CORINTHIANS,0,0,PARANÁ
30-06-07,CORINTHIANS,0,1,PALMEIRAS
04-07-07,CORINTHIANS,1,2,SPORT
07-07-07,CORINTHIANS,1,1,FLUMINENSE
14-07-07,CORINTHIANS,1,1,SÃO PAULO
18-07-07,CORINTHIANS,0,3,INTERNACIONAL
22-07-07,CORINTHIANS,0,3,NÁUTICO
25-07-07,CORINTHIANS,2,2,FIGUEIRENSE
29-07-07,CORINTHIANS,2,2,FLAMENGO
01-08-07,CORINTHIANS,2,2,ATLÉTICO PARANAENSE
04-08-07,CORINTHIANS,1,0,GOIÁS
09-08-07,CORINTHIANS,0,2,VASCO DA GAMA
12-08-07,CORINTHIANS,2,1,GRÊMIO
15-08-07,CORINTHIANS,3,2,BOTAFOGO
19-08-07,CORINTHIANS,2,2,JUVENTUDE
22-08-07,CORINTHIANS,1,3,BOTAFOGO
25-08-07,CORINTHIANS,0,3,CRUZEIRO
29-08-07,CORINTHIANS,2,5,ATLÉTICO MINEIRO
02-09-07,CORINTHIANS,2,0,SANTOS
05-09-07,CORINTHIANS,1,0,AMÉRICA
09-09-07,CORINTHIANS,0,1,PARANÁ
12-09-07,CORINTHIANS,1,2,BOTAFOGO
16-09-07,CORINTHIANS,0,1,BOTAFOGO
23-09-07,CORINTHIANS,0,1,PALMEIRAS
29-09-07,CORINTHIANS,1,2,SPORT
03-10-07,CORINTHIANS,1,1,FLUMINENSE
07-10-07,CORINTHIANS,1,0,SÃO PAULO
13-10-07,CORINTHIANS,1,1,INTERNACIONAL
21-10-07,CORINTHIANS,0,1,NÁUTICO
28-10-07,CORINTHIANS,2,1,FIGUEIRENSE
31-10-07,CORINTHIANS,1,2,FLAMENGO
04-11-07,CORINTHIANS,2,2,ATLÉTICO PARANAENSE
11-11-07,CORINTHIANS,1,1,GOIÁS
28-11-07,CORINTHIANS,0,1,VASCO DA GAMA
02-12-07,CORINTHIANS,1,1,GRÊMIO
17-01-08,CORINTHIANS,3,0,GUARANI
20-01-08,CORINTHIANS,1,3,SÃO CAETANO
23-01-08,CORINTHIANS,2,0,PAULISTA
27-01-08,CORINTHIANS,0,0,SÃO PAULO
30-01-08,CORINTHIANS,0,0,SERTÃOZINHO
02-02-08,CORINTHIANS,0,0,MIRASSOL
06-02-08,CORINTHIANS,1,1,BARUERI
10-02-08,CORINTHIANS,2,1,ITUANO
13-02-08,CORINTHIANS,6,0,BARRAS
17-02-08,CORINTHIANS,1,1,BRAGANTINO
20-02-08,CORINTHIANS,1,0,PORTUGUESA
24-02-08,CORINTHIANS,1,0,PONTE PRETA
02-03-08,CORINTHIANS,0,1,PALMEIRAS
